,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
195,SHID,Consumer Cyclicals,2019,-19.321691194215262,-895.7957957957958,-896.0450516884058,-907.1428571428573,-109.94031693764148,-1.3157783858507912,-1.3466781743650102,-53.25,-19.767441860465112
196,SHID,Consumer Cyclicals,2020,-19.792283828860718,322.5293574350178,331.44385875309564,307.07964601769913,-81.48708254568368,7.001972326088165,4.791095513298245,74.86631016042782,-24.637681159420296
197,SHID,Consumer Cyclicals,2021,-67.21469157351358,-14.141884454101529,-12.593078948349302,-18.913043478260875,-63.00268096514745,5.663323577301,3.7910240460556395,-250.15290519877675,-70.0
198,SMSM,Consumer Cyclicals,2018,-5.276324752129881,-2.8295113572329456,-4.679399031024403,1108.75,-90.77114499602418,-9.545457882449668,-7.790005852136034,5.606104232651887,11.55378486055777
199,SMSM,Consumer Cyclicals,2019,-6.465227454893423,-6.6342794488784165,-7.709612593981888,3.619441571871775,2.7110065583119365,-9.12488330094071,-8.066040361840933,52.84238078359735,6.428571428571431
200,SMSM,Consumer Cyclicals,2020,-14.322807109502946,-22.29212482510404,-22.242592204980383,-16.167664670658695,10.879674017257912,0.705728621954222,0.6415775816667377,54.982339719576146,-5.782312925170075
201,SMSM,Consumer Cyclicals,2021,-10.563062845050212,18.550009011663676,22.270354814333174,36.78571428571428,-28.21257222573074,18.602886626118448,14.994131649378659,-62.605893186003684,0.7407407407407476
202,SONA,Consumer Cyclicals,2018,106.86083746866731,108.19189339255968,90.72214441951806,2225.0,-89.34081346423562,-19.07566117784684,-11.66316123278169,69.26643032451597,147.82608695652175
203,SONA,Consumer Cyclicals,2019,-4.167198637144324,-28.583115302752077,-41.986753080951075,-36.532258064516135,65.1619518937114,-48.09841447554535,-36.10684204287773,-51.27275656516836,4.824561403508767
204,SONA,Consumer Cyclicals,2020,18.860044362693102,-318.3677166044513,-298.9264806325772,-268.0220245658619,-159.76502800826484,-35.773321993151185,-29.496399992369376,-75.66539923954373,0.4184100418409997
205,SONA,Consumer Cyclicals,2021,-0.9241453815880902,-49.7307684261913,-52.702097126504896,-56.44063524073607,109.48423032407405,-33.564394913562595,-29.390805639551616,-360.59782608695656,-8.75
